студ. 1 час 1 чел.;80;8;;0;False;шт;65;0;;;;;;;;;;;;;;;0;;0;0
студ. 1,5 часа 1 чел.;120;8;;0;False;шт;66;0;;;;;;;;;;;;;;;0;;0;0
вз. 1 час 1 чел.;100;8;;0;False;шт;67;0;;;;;;;;;;;;;;;0;;0;0
вз. 1,5 час 1 чел.;150;8;;0;False;шт;68;0;;;;;;;;;;;;;;;0;;0;0
прокат самоката 0.5ч;15;4;;0;False;шт;69;0;;;;;;;;;;;;;;;0;;0;0
прокат самоката 1 ч;30;4;;0;False;шт;70;0;;;;;;;;;;;;;;;0;;0;0
прокат самоката 1.5 ч;45;4;;0;False;шт;71;0;;;;;;;;;;;;;;;0;;0;0
прокат палк. скан. 1ч;6;4;;0;False;шт;72;0;;;;;;;;;;;;;;;0;;0;0
прокат палк. скан. 1д;45;4;;0;False;шт;73;0;;;;;;;;;;;;;;;0;;0;0
прокат палк. скан. 1м;500;4;;0;False;шт;74;0;;;;;;;;;;;;;;;0;;0;0
прокат роликов 1ч;45;4;;0;False;шт;75;0;;;;;;;;;;;;;;;0;;0;0
прокат роликов 1.5ч;65;4;;0;False;шт;76;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
