Мини-футбол;90;1;;0;False;шт;86;0;;;;;;;;;;;;;;;0;;0;0
Абонемент 8п. по 1ч.;300;1;;0;False;шт;87;0;;;;;;;;;;;;;;;0;;0;0
Абонемент 8п. по 1ч.;700;1;;0;False;шт;88;0;;;;;;;;;;;;;;;0;;0;0
Мини-футбол секция;1600;1;;0;False;шт;89;0;;;;;;;;;;;;;;;0;;0;0
Памп-аэробика;360;6;;0;False;шт;90;0;;;;;;;;;;;;;;;0;;0;0
Спор. танцы 60 мин;240;6;;0;False;шт;91;0;;;;;;;;;;;;;;;0;;0;0
Спорт. танцы 90 мин;350;6;;0;False;шт;92;0;;;;;;;;;;;;;;;0;;0;0
Предоставл. зала ф.о.з.;1000;6;;0;False;шт;93;0;;;;;;;;;;;;;;;0;;0;0
Спорт. танцы абон. 8 пос.;1600;6;;0;False;шт;94;0;;;;;;;;;;;;;;;0;;0;0
Спорт. танцы абон. 12 пос.;2400;6;;0;False;шт;95;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
;0;1;;0;False;шт;0;0;;;;;;;;;;;;;;;0;;0;0
